ID,gameName,score,releaseDate,developer,publisher
app_620,Portal 2,95, 18 Apr 2011,Valve,Valve
app_6200,Ghost Master,81, 23 Aug 2003,Sick Puppies,Sick Puppies
app_62000,Flight Control HD,NA, 18 Nov 2010,Firemint,Firemint
app_6210,Vegas: Make It BigTM,NA, 21 Dec 2006,Deepred,Deepred
app_62100,Chime,NA, 6 Sep 2010,Zoe Mode,Zoe Mode
app_6220,FlatOut,72, 12 Jul 2005,Bugbear Entertainment,Bugbear Entertainment
app_6250,Making History: The Calm & the Storm,70, 13 Mar 2007,Muzzy Lane,Muzzy Lane
app_6270,Ducati World Championship,35, 21 Sep 2007,Artematica Entertainment,Artematica Entertainment
app_6300,Dreamfall: The Longest Journey,75, 17 Apr 2006,Funcom,Funcom
app_63000,HOARD,65, 4 Apr 2011,Big Sandwich Games,Big Sandwich Games
app_63003,HOARD: Dynamite Roll!,NA, 16 Aug 2011,Big Sandwich Games,Big Sandwich Games
app_63004,HOARD: Flame-Broiled SANDwich,NA, 21 Sep 2011,Big Sandwich Games,Big Sandwich Games
app_6310,The Longest Journey,91, 17 Nov 2000,Funcom,Funcom
app_63110,Alter Ego,59, 3 Aug 2010,bitComposer Games,bitComposer Games
app_63200,Monday Night Combat,82, 24 Jan 2011,Uber Entertainment,Uber Entertainment
app_63380,Sniper Elite V2,66, 3 May 2012,Rebellion,Rebellion
app_63398,Sniper Elite V2 - The Neudorf Outpost Pack,66, 20 Sep 2012,Rebellion,Rebellion
app_63399,Sniper Elite V2 - The Landwehr Canal Pack,NA, 18 Oct 2012,Rebellion,Rebellion
app_63500,Swords and Soldiers HD,NA, 2 Dec 2010,Ronimo Games,Ronimo Games
app_63600,realMYST,66, 24 Sep 1993,Cyan Worlds,Cyan Worlds
app_63610,Riven: The Sequel to MYST,83, 29 Oct 1997,Cyan Worlds,Cyan Worlds
app_63650,URU: Complete Chronicles,NA, 7 Jul 2004,Cyan Worlds,Cyan Worlds
app_63660,Myst: Masterpiece Edition,NA, 2 Feb 2011,Cyan Worlds,Cyan Worlds
app_63700,BIT.TRIP BEAT,NA, 2 Nov 2010,Gaijin Games,Gaijin Games
app_63710,BIT.TRIP RUNNER,NA, 28 Feb 2011,Gaijin Games,Gaijin Games
app_63800,Delve Deeper,NA, 24 Sep 2010,Lunar Giant,Lunar Giant
app_63802,Delve Deeper: Treasures and Tunnels,NA, 22 Jul 2011,Lunar Giant,Lunar Giant
app_63900,Fantasy Wars,67, 6 Aug 2010,Ino-Co,Ino-Co
app_63910,King's Bounty: Crossworlds,78, 17 Sep 2010,Katauri Interactive,Katauri Interactive
app_63940,Men of War: Vietnam,68, 8 Sep 2011,1C Company,1C Company
app_63950,IL-2 Sturmovik: Cliffs of Dover,60, 30 Mar 2011,1C: Maddox Games,1C: Maddox Games
app_63960,Theatre of War 3: Korea,49, 24 Mar 2011,1C Company,1C Company
app_6400,Joint Task Force,68, 12 Sep 2006,Most Wanted Entertainment,Most Wanted Entertainment
app_64000,Men of War: Assault Squad,77, 24 Feb 2011,Digitalmindsoft,Digitalmindsoft
app_64005,Men of War: Assault Squad - MP Supply Pack Alpha,NA, 26 Apr 2011,Digitalmindsoft,Digitalmindsoft
app_64013,Men of War: Assault Squad - Skirmish Pack,NA, 21 Jul 2011,Digitalmindsoft,Digitalmindsoft
app_64014,Men of War: Assault Squad - MP Supply Pack Bravo,NA, 3 Oct 2011,Digitalmindsoft,Digitalmindsoft
app_64016,Men of War: Assault Squad - MP Supply Pack Charlie,NA, 9 Nov 2011,Digitalmindsoft,Digitalmindsoft
app_64017,Men of War: Assault Squad - Skirmish Pack 2,NA, 12 Dec 2011,Digitalmindsoft,Digitalmindsoft
app_6420,Nexus - The Jupiter Incident,77, 5 Nov 2004,Mithis Games,Mithis Games
app_65070,Ride 'em Low,NA, 4 Nov 2013,Red Dot GamesPLAY,Red Dot GamesPLAY
app_65080,Kaptain Brawe: A Brawe New World,69, 20 Jan 2011,Cateia Games,Cateia Games
app_6510,Lost PlanetTM: Extreme Condition,66, 26 Jun 2007,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd."
app_65200,Dive to the Titanic,NA, 14 Dec 2010,Astragon/TML Studios,Astragon/TML Studios
app_65215,Portland Terminal Route Add-On,NA, 25 Mar 2011,G-Trax Simulation,G-Trax Simulation
app_65216,Edinburgh-Glasgow Route Add-On,NA, 25 Mar 2011,Thomson Interactive,Thomson Interactive
app_65217,Class 156 Loco Add-On,NA, 15 Apr 2011,Oovee Game Studios,Oovee Game Studios
app_65218,Portsmouth Direct Line Route Add-On,NA, 17 May 2012,RailSimulator.com,RailSimulator.com
app_65224,Bristol-Exeter Route Add-On,NA, 10 Jun 2011,Just Trains,Just Trains
app_65226,Hatchet Hill Quarry Route Add-On,NA, 11 Aug 2011,Oovee Game Studios,Oovee Game Studios
app_65228,BR Class 421 '4CIG' Loco Add-On,NA, 19 Jul 2011,RailSimulator.com,RailSimulator.com
app_65229,Class 455 EMU Add-On,NA, 28 Jul 2011,Thomson Interactive,Thomson Interactive
app_65231,Amtrak Acela Express EMU Add-On,NA, 13 Oct 2011,RailSimulator.com,RailSimulator.com
app_65232,Northeast Corridor Route Add-On,NA, 7 Jun 2012,RailSimulator.com,RailSimulator.com
app_65233,Horseshoe Curve Route Add-On,NA, 23 Sep 2011,RailSimulator.com,RailSimulator.com
app_65239,Donner Pass: Southern Pacific Route Add-On,NA, 21 Dec 2012,RailSimulator.com,RailSimulator.com
app_65242,PRR GG1 Loco Add-On,NA, 9 Dec 2011,RailSimulator.com,RailSimulator.com
app_65243,Ohio Steel 2 Route Add-On,NA, 12 Jan 2012,AllAboard,AllAboard
app_65244,Woodhead Route Add-On,NA, 26 Jan 2012,RailSimulator.com,RailSimulator.com
app_65246,Cologne-Dusseldorf Route Add-On,NA, 8 Mar 2012,Aerosoft,Aerosoft
app_65247,PRR K4 Loco Add-On,NA, 9 Feb 2012,RailSimulator.com,RailSimulator.com
app_65249,DB Freight: 1970s Loco Add-On,NA, 1 Mar 2012,virtualRailroads,virtualRailroads
app_65250,BR Class 76 & 77 Loco Add-On,NA, 23 Feb 2012,RailSimulator.com,RailSimulator.com
app_65252,Freightliner Class 70 Loco Add-On,NA, 29 Mar 2012,RailSimulator.com,RailSimulator.com
app_65253,South West Trains Class 444 EMU Add-On,NA, 8 Mar 2012,RailSimulator.com,RailSimulator.com
app_65254,E18 Loco Add-On,NA, 12 Apr 2012,virtualRailroads,virtualRailroads
app_65255,Settle to Carlisle Route Add-on,NA, 5 Apr 2012,RailSimulator.com,RailSimulator.com
app_65256,BR Class 423 4VEP EMU Add-On,NA, 17 May 2012,RailSimulator.com,RailSimulator.com
app_65258,Settle Carlisle Specials Add-On,NA, 3 May 2012,RailSimulator.com,RailSimulator.com
app_65259,BNSF SD75 Loco Add-On,NA, 10 May 2012,RailSimulator.com,RailSimulator.com
app_65270,Demolition Company Gold Edition,NA, 4 Aug 2011,Giants Software,Giants Software
app_65300,Dustforce,79, 17 Jan 2012,Hitbox Team,Hitbox Team
app_65400,Archon Classic,NA, 2 Nov 2010,React Games,React Games
app_6550,Devil May Cry 3 Special Edition,66, 23 May 2006,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd."
app_65500,Aura: Fate of the Ages,63, 24 Jun 2004,Streko Graphics,Streko Graphics
app_65530,SpellForce 2: Faith in Destiny,55, 19 Jun 2012,Mind Over Matter Studios,Mind Over Matter Studios
app_65540,Gothic 1,81, 15 Mar 2001,Piranha  Bytes ,Piranha  Bytes 
app_65560,Painkiller Redemption,43, 25 Feb 2011,Eggtooth Team,Eggtooth Team
app_65600,Gothic 3: Forsaken Gods Enhanced Edition,NA, 22 Mar 2011,Trine StudiosG3 Community Patch TeamMad Vulture Games,Trine StudiosG3 Community Patch TeamMad Vulture Games
app_65610,ArcaniA: Fall of Setarrif,NA, 24 Oct 2011,Spellbound Studios,Spellbound Studios
app_6570,OnimushaTM 3: Demon Siege,69, 16 Mar 2006,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd."
app_65700,ARMA II: British Armed Forces,NA, 27 Aug 2010,Bohemia Interactive,Bohemia Interactive
app_65710,Pat & Mat,NA, 1 Oct 2009,Centauri Production,Centauri Production
app_65720,ARMA II: Private Military Company,NA, 30 Nov 2010,Bohemia Interactive,Bohemia Interactive
app_65730,Take On Helicopters,70, 27 Oct 2011,Bohemia Interactive,Bohemia Interactive
app_65733,Take On Helicopters: Hinds,NA, 20 Mar 2012,Bohemia Interactive,Bohemia Interactive
app_65740,Carrier Command: Gaea Mission,NA, 28 Sep 2012,Bohemia Interactive,Bohemia Interactive
app_65780,ARMA: Gold Edition ,NA, 13 Jul 2011,Bohemia Interactive,Bohemia Interactive
app_65790,ARMA: Cold War Assault,NA, 8 Aug 2011,Bohemia Interactive,Bohemia Interactive
app_65800,Dungeon Defenders,81, 18 Oct 2011,Trendy Entertainment,Trendy Entertainment
app_65920,Borderlands: Claptrap's Robot Revolution,69, 28 Sep 2010,Gearbox Software,Gearbox Software
app_65930,The Bureau: XCOM Declassified,66, 22 Aug 2013,2K Marin,2K Marin
app_65950,NBA 2K11,82, 8 Oct 2010,Visual Concepts,Visual Concepts
app_6600,Bullet Candy,NA, 14 Feb 2007,R C Knight,R C Knight
app_66000,The Bureau: XCOM Declassified - Code Breakers,NA, 15 Oct 2013,2K Marin,2K Marin
app_66001,The Bureau: XCOM Declassified - Light Plasma Pistol,NA, 15 Oct 2013,2K Marin,2K Marin
app_66002,The Bureau: XCOM Declassified - Hangar 6 R&D,NA, 19 Nov 2013,2K Marin,2K Marin
app_67000,The Polynomial - Space of the music,NA, 15 Oct 2010,Dmytry Lavrov,Dmytry Lavrov
app_67330,Mafia II DLC: Greaser Pack,NA, 28 Sep 2010,2K Czech,2K Czech
app_67340,Mafia II DLC: Renegade Pack,NA, 28 Sep 2010,2K Czech,2K Czech
app_67350,Mafia II DLC: Vegas Pack,NA, 28 Sep 2010,2K Czech,2K Czech
app_67360,Mafia II DLC: War Hero Pack,NA, 28 Sep 2010,2K Czech,2K Czech
app_67370,The Darkness II,77, 9 Feb 2012,Digital Extremes,Digital Extremes
app_6800,Commandos: Behind Enemy Lines,NA, 28 Aug 1998,Pyro Studios,Pyro Studios
app_6810,Commandos: Beyond the Call of Duty,NA, 7 Apr 1999,Pyro Studios,Pyro Studios
app_6830,Commandos 2: Men of Courage,87, 30 Aug 2002,Pyro Studios,Pyro Studios
app_6840,Commandos 3: Destination Berlin,72, 14 Oct 2003,Pyro Studios,Pyro Studios
app_6850,Hitman 2: Silent Assassin,87, 1 Oct 2002,IO Interactive,IO Interactive
app_6860,Hitman: Blood Money,82, 30 May 2006,IO Interactive,IO Interactive
app_6870,Battlestations: Midway,76, 30 Jan 2007,Eidos Interactive,Eidos Interactive
app_6880,Just Cause,75, 22 Sep 2006,Avalanche,Avalanche
app_6900,Hitman: Codename 47,73, 23 Nov 2000,IO Interactive,IO Interactive
app_6910,Deus Ex: Game of the Year Edition,90, 22 Jun 2000,Ion Storm,Ion Storm
app_6920,Deus Ex: Invisible War,80, 5 Mar 2004,Ion Storm,Ion Storm
app_6980,Thief: Deadly Shadows,85, 11 Jun 2004,Ion Storm,Ion Storm
app_70,Half-Life,96, 8 Nov 1998,Valve,Valve
app_7000,Tomb Raider: Legend,82, 7 Apr 2006,Crystal Dynamics,Crystal Dynamics
app_70000,Dino D-Day,53, 8 Apr 2011,800 North and Digital Ranch,800 North and Digital Ranch
app_7010,Project: Snowblind,76, 22 Feb 2005,Crystal Dynamics,Crystal Dynamics
app_70100,Hacker Evolution,NA, 14 Sep 2010,exosyphen studios,exosyphen studios
app_70110,Hacker Evolution: Untold,NA, 14 Sep 2010,exosyphen studios,exosyphen studios
app_70120,Hacker Evolution Duality,NA, 15 Aug 2011,exosyphen studios,exosyphen studios
app_7020,Rogue Trooper,69, 23 May 2006,Rebellion,Rebellion
app_70200,Governor of Poker 2,NA, 11 Oct 2010,I Sioux Game Productions B.V.,I Sioux Game Productions B.V.
app_70300,VVVVVV,81, 7 Sep 2010,Terry Cavanagh,Terry Cavanagh
app_70400,Recettear: An Item Shop's Tale,82, 10 Sep 2010,EasyGameStation,EasyGameStation
app_70420,Chantelise - A Tale of Two Sisters,62, 29 Jul 2011,EasyGameStation,EasyGameStation
app_70500,Diamond Dan,NA, 8 Oct 2010,GrendelGames,GrendelGames
app_70600,Worms Ultimate Mayhem,66, 28 Sep 2011,Team17 Software Ltd.,Team17 Software Ltd.
app_70616,Worms Ultimate Mayhem - Multiplayer Pack DLC,NA, 9 Jan 2013,Team17 Software Ltd.,Team17 Software Ltd.
app_70617,Worms Ultimate Mayhem - Customization Pack DLC,NA, 9 Jan 2013,Team17 Software Ltd.,Team17 Software Ltd.
app_70620,Worms Crazy Golf,NA, 19 Oct 2011,Team17 Software Ltd.,Team17 Software Ltd.
app_70640,Worms,NA, 30 Oct 1995,Team17 Software Ltd.,Team17 Software Ltd.
app_70650,Worms Blast,73, 30 Mar 2002,Team17 Software Ltd.,Team17 Software Ltd.
app_70660,Worms Pinball,NA, 19 Oct 2011,Team17 Software Ltd.,Team17 Software Ltd.
app_70900,Star Ruler,NA, 20 Sep 2010,Blind Mind Studios,Blind Mind Studios
app_71000,Evochron Mercenary,70, 16 Jan 2012,StarWraith 3D Games LLC,StarWraith 3D Games LLC
app_7110,Jade EmpireTM: Special Edition,81, 27 Feb 2007,BioWare Corporation,BioWare Corporation
app_71110,ESWATTM: City Under Siege,NA, 26 Oct 2010,SEGA,null
app_71111,FlickyTM,NA, 26 Oct 2010,SEGA,null
app_71112,Golden AxeTM II,NA, 26 Oct 2010,SEGA,null
app_71113,Sonic the Hedgehog,NA, 26 Oct 2010,SEGA,null
app_71114,Sword of VermilionTM,NA, 26 Oct 2010,SEGA,null
app_71115,Virtua FighterTM 2,NA, 26 Oct 2010,SEGA,null
app_71116,Alien Soldier,NA, 26 Jan 2011,SEGA,null
app_71117,Gunstar Heroes,NA, 26 Jan 2011,SEGA,null
app_71118,Landstalker: The Treasures of King Nole,NA, 26 Jan 2011,SEGA,null
app_71119,Light Crusader,NA, 26 Jan 2011,SEGA,null
app_71120,Shining Force,NA, 26 Jan 2011,SEGA,null
app_71160,Shining Force II,NA, 26 Jan 2011,SEGA,null
app_71161,Shining in the Darkness,NA, 26 Jan 2011,SEGA,null
app_71162,Sonic 3 and Knuckles,NA, 26 Jan 2011,SEGA,null
app_71163,Sonic the Hedgehog 2,NA, 26 Jan 2011,SEGA,null
app_71164,Streets of Rage,NA, 26 Jan 2011,SEGA,null
app_71165,Streets of Rage 2,NA, 26 Jan 2011,SEGA,null
app_71166,ToeJam & Earl,NA, 26 Jan 2011,SEGA,null
app_71167,ToeJam & Earl in Panic on Funkotron,NA, 14 Mar 2012,SEGA,null
app_71168,Wonder Boy III: Monster Lair,NA, 26 Jan 2011,SEGA,null
app_71230,Crazy Taxi,NA, 4 Mar 2011,SEGA,null
app_71240,SEGA Bass Fishing,NA, 4 Mar 2011,SEGA,null
app_71250,Sonic Adventure DX,NA, 4 Mar 2011,SEGA,null
app_71260,Space Channel 5: Part 2,NA, 4 Mar 2011,SEGA,null
app_71340,Sonic Generations,77, 3 Nov 2011,Devil's Details,null
app_7200,Trackmania United Forever Star Edition,80, 16 Apr 2008,Nadeo,Nadeo
app_72000,Closure,78, 7 Sep 2012,Eyebrow Interactive,Eyebrow Interactive
app_7210,"Runaway, A Road Adventure",74, 18 Aug 2003,Pendulo Studios,Pendulo Studios
app_7220,"Runaway, The Dream of The Turtle",NA, 12 Mar 2007,Pendulo Studios,Pendulo Studios
app_72200,Universe Sandbox,83, 29 Apr 2011,Giant Army,Giant Army
app_72400,Clones,NA, 18 Nov 2010,Tomkorp Computer Solutions Inc.,Tomkorp Computer Solutions Inc.
app_72500,Arcadia,NA, 2 Dec 2010,Joshyy,Joshyy
app_7260,Loki,NA, 2 Oct 2007,Cyanide Studios,Cyanide Studios
app_72730,Fallout New Vegas: Dead Money,NA, 21 Feb 2011,Obsidian Entertainment,Obsidian Entertainment
app_72740,Fallout New Vegas: Honest Hearts,NA, 17 May 2011,Obsidian Entertainment,Obsidian Entertainment
app_72750,Fallout New Vegas: Old World Blues ,NA, 19 Jul 2011,Obsidian Entertainment,Obsidian Entertainment
app_72760,Fallout New Vegas: Lonesome RoadTM,57, 20 Sep 2011,Obsidian Entertainment,Obsidian Entertainment
app_72840,Fallout New Vegas: Gun Runners ArsenalTM,NA, 27 Sep 2011,Obsidian Entertainment,Obsidian Entertainment
app_72850,The Elder Scrolls V: Skyrim,94, 10 Nov 2011,Bethesda Game Studios,Bethesda Game Studios
app_72900,Winter Voices,NA, 29 Oct 2010,inner seas,inner seas
app_72902,Winter Voices Episode 1: Those who have no name,NA, 19 Nov 2010,inner seas,inner seas
app_72903,Winter Voices Episode 2: Nowhere of me,NA, 17 Dec 2010,inner seas,inner seas
app_72904,Winter Voices Episode 3: Like a Crow on a Wire,NA, 14 Mar 2011,inner seas,inner seas
app_72905,Winter Voices Episode 4: Amethyst Rivers,NA, 27 May 2011,inner seas,inner seas
app_72907,Winter Voices Episode 5: Overflow,NA, 1 Nov 2012,inner seas,inner seas
app_730,Counter-Strike: Global Offensive,83, 21 Aug 2012,Valve,Valve
app_73010,Cities in Motion,70, 22 Feb 2011,Colossal Order Ltd.,Colossal Order Ltd.
app_73012,Cities in Motion: Design Classics,NA, 5 Apr 2011,Colossal Order Ltd.,Colossal Order Ltd.
app_73013,Cities in Motion: Design Marvels,NA, 20 May 2011,Colossal Order Ltd.,Colossal Order Ltd.
app_73014,Cities in Motion: Design Now,NA, 14 Jun 2011,Colossal Order Ltd.,Colossal Order Ltd.
app_73020,Majesty 2 Collection,NA, 19 Apr 2011,1C:InoCo,1C:InoCo
app_73030,Magicka: Wizard's Survival Kit,NA, 8 Mar 2011,Arrowhead Game Studios,Arrowhead Game Studios
app_73031,Magicka: Nippon,NA, 31 May 2011,Arrowhead Game Studios,Arrowhead Game Studios
app_73033,Magicka: Marshlands,NA, 26 Apr 2011,Arrowhead Game Studios,Arrowhead Game Studios
app_73035,Magicka: Final Frontier,NA, 21 Jun 2011,Arrowhead Game Studios,Arrowhead Game Studios
app_73036,Magicka: The Watchtower,NA, 21 Jun 2011,Arrowhead Game Studios,Arrowhead Game Studios
app_73037,Magicka: Frozen Lake,NA, 21 Jun 2011,Arrowhead Game Studios,Arrowhead Game Studios
app_73039,Magicka: Lonely Island Cruise,NA, 16 Feb 2012,Arrowhead Game Studios,Arrowhead Game Studios
app_73041,Majesty 2: Monster Kingdom,NA, 9 Mar 2011,1C:InoCo,1C:InoCo
app_73057,Magicka: Gamer Bundle,NA, 18 Sep 2011,Arrowhead Game Studios,Arrowhead Game Studios
app_73058,Magicka: The Stars Are Left,NA, 29 Nov 2011,Arrowhead Game Studios,Arrowhead Game Studios
app_73060,Defenders of Ardania,58, 14 Mar 2012,Most Wanted Entertainment,Most Wanted Entertainment
app_73071,Majesty 2: Battles of Ardania,NA, 9 Mar 2011,1C:InoCo,1C:InoCo
app_73091,Magicka: Holiday Spirit Item Pack,NA, 29 Nov 2011,Arrowhead Game Studios,Arrowhead Game Studios
app_73092,Magicka: Horror Props Item Pack,NA, 29 Nov 2011,Arrowhead Game Studios,Arrowhead Game Studios
app_73093,Magicka: The Other Side of the Coin,NA, 19 Jun 2012,Pieces Interactive,Pieces Interactive
app_73095,Magicka: Mega Villain Robes,NA, 24 Jul 2012,Pieces Interactive,Pieces Interactive
app_73096,Magicka: Aspiring Musician Robes,NA, 24 Jul 2012,Pieces Interactive,Pieces Interactive
app_73097,Magicka: Peculiar Gadgets Item Pack,NA, 24 Jul 2012,Pieces Interactive,Pieces Interactive
app_73098,Magicka: Heirlooms Item Pack,NA, 24 Jul 2012,Pieces Interactive,Pieces Interactive
app_73115,Magicka: Dungeons and Daemons,NA, 11 Oct 2012,Pieces Interactive,Pieces Interactive
app_73119,Magicka: Tower of Niflheim,NA, 9 Apr 2013,Pieces Interactive,Pieces Interactive
app_73120,Magicka: Grimnir's Laboratory,NA, 29 Oct 2012,Arrowhead Game Studios,Arrowhead Game Studios
app_73170,Darkest Hour: A Hearts of Iron Game,81, 8 Apr 2011,Martin Ivanov,Martin Ivanov
app_73181,Cities in Motion: Tokyo,NA, 31 May 2011,Colossal Order Ltd.,Colossal Order Ltd.
app_73183,Cities in Motion: Metro Stations,NA, 22 Jul 2011,Colossal Order Ltd.,Colossal Order Ltd.
app_73185,Cities in Motion: German Cities,NA, 14 Sep 2011,Colossal Order Ltd.,Colossal Order Ltd.
app_73187,Cities in Motion: US Cities,NA, 17 Jan 2012,Colossal Order Ltd.,Colossal Order Ltd.
app_73190,Pride of Nations,70, 8 Jun 2011,Ageod,Ageod
app_73192,Pride of Nations: Spanish-American War 1898,NA, 18 Jul 2011,Ageod,Ageod
app_73193,Pride of Nations: American Civil War 1862,NA, 10 Aug 2011,Ageod,Ageod
app_73194,Pride of Nations: The Franco-Prussian War 1870,NA, 6 Sep 2011,Ageod,Ageod
app_73195,Pride of Nations: The Scramble for Africa,NA, 5 Oct 2012,Ageod,Ageod
app_73210,Sengoku,70, 15 Sep 2011,Paradox Development Studio,Paradox Development Studio
app_73220,Supreme Ruler: Cold War,63, 29 Jul 2011,BattleGoat Studios,BattleGoat Studios
app_7510,X-Blades,54, 10 Feb 2009,Topware Interactive,Topware Interactive
app_7520,Two Worlds II,76, 3 Feb 2011,Reality Pump Studios,Reality Pump Studios
app_7530,Two Worlds II Castle Defense,NA, 14 Jun 2011,Reality Pump Studios,Reality Pump Studios
app_7600,Sid Meier's Railroads!,77, 16 Oct 2006,Firaxis Games,Firaxis Games
app_7610,Railroad Tycoon 3,80, 23 Oct 2003,PopTop,PopTop
app_7620,Railroad Tycoon II Platinum,89, 31 Oct 1998,PopTop,PopTop
app_7650,X-COM: Terror From the Deep,NA, 1 Apr 1995,"MicroProse Software, Inc","MicroProse Software, Inc"
app_7660,X-COM: Apocalypse,NA, 15 Jul 1997,"MicroProse Software, Inc","MicroProse Software, Inc"
app_7670,BioShockTM,96, 21 Aug 2007,2K Boston2K Australia,2K Boston2K Australia
app_7730,X-COM: Interceptor,NA, 15 Jun 1998,"MicroProse Software, Inc","MicroProse Software, Inc"
app_7760,X-COM: UFO Defense,NA, 31 Dec 1993,"MicroProse Software, Inc","MicroProse Software, Inc"
app_7770,X-COM: Enforcer,65, 19 Apr 2001,"MicroProse Software, Inc","MicroProse Software, Inc"
app_78000,Bejeweled 3,82, 7 Dec 2010,"PopCap Games, Inc.","PopCap Games, Inc."
app_7830,Men of WarTM,80, 6 May 2009,Best Way,Best Way
app_7840,Death Track: Resurrection,53, 6 May 2009,Sky Fallen,Sky Fallen
app_7860,NecroVision,63, 20 May 2009,The Farm 51,The Farm 51
app_7940,Call of Duty 4: Modern Warfare,92, 12 Nov 2007,Infinity WardAspyr (Mac),Infinity WardAspyr (Mac)
app_7970,Cabela's Big Game HunterTM Trophy Bucks,NA, 2 Oct 2007,Magic Wand,Magic Wand
app_8000,Tomb Raider: Anniversary,83, 5 Jun 2007,Crystal Dynamics,Crystal Dynamics
app_80000,APOX,48, 20 Jan 2011,BlueGiant Interactive,BlueGiant Interactive
app_80010,APOX: Legend,NA, 16 May 2011,BlueGiant Interactive,BlueGiant Interactive
app_80200,Fate of the World,70, 28 Feb 2011,Red Redemption,Red Redemption
app_80300,Puzzle Bots,NA, 22 Oct 2010,Lively Ivy,Lively Ivy
app_80310,Gemini Rue,82, 26 Oct 2011,Joshua Neurnberger,Joshua Neurnberger
app_80330,The Blackwell Legacy,80, 13 Jan 2012,Wadjet Eye Games,Wadjet Eye Games
app_80340,Blackwell Unbound,NA, 13 Jan 2012,Wadjet Eye Games,Wadjet Eye Games
app_80350,Blackwell Convergence,NA, 13 Jan 2012,Wadjet Eye Games,Wadjet Eye Games
app_80360,Blackwell Deception,73, 13 Jan 2012,Wadjet Eye Games,Wadjet Eye Games
app_8080,Kane and Lynch: Dead MenTM,NA, 13 Nov 2007,IO Interactive,IO Interactive
app_8100,Conflict: Denied Ops,58, 8 Feb 2008,Pivotal Games,Pivotal Games
app_8140,Tomb Raider: Underworld,80, 21 Nov 2008,Crystal Dynamics,Crystal Dynamics
app_8170,Battlestations Pacific,74, 12 May 2009,Eidos Studio Hungary,Eidos Studio Hungary
